total_negocios,empleados_promedio,pct_micro,num_sectores_distintos,pct_sector_informal,año_alta_promedio,pct_recientes_3a,pct_recientes_1a,zona_id,lat_centro,lon_centro,prob_formalizacion,score_100,nivel
28,0.0,1.0,9,0.0,2020.107142857143,0.4642857142857143,0.0,272_308,20.92747747747704,-89.01181924959678,0.3334728490438347,33.3,Medio
13,0.0,1.0,7,0.0,2022.4615384615386,0.6923076923076923,0.0,272_309,20.92747747747704,-89.00699532496014,0.4070178585547101,40.7,Medio
1,0.0,1.0,1,0.0,2025.0,1.0,1.0,273_115,20.931981981981544,-89.94283670446816,0.5153389461976065,51.5,Alto
16,0.0,1.0,5,0.0,2017.1875,0.375,0.0,273_137,20.931981981981544,-89.8367103624621,0.6060888458787127,60.6,Alto
51,0.0,1.0,8,0.0,2017.4117647058824,0.45098039215686275,0.0,273_138,20.931981981981544,-89.83188643782546,0.5472274131568711,54.7,Alto
40,0.0,1.0,9,0.0,2019.45,0.575,0.0,273_139,20.931981981981544,-89.82706251318882,0.3800836465815258,38.0,Medio
2,0.0,1.0,2,0.0,2021.5,0.5,0.0,273_162,20.931981981981544,-89.71611224654612,0.4049186963047068,40.5,Medio
7,0.0,1.0,4,0.0,2024.142857142857,1.0,0.14285714285714285,273_163,20.931981981981544,-89.71128832190948,0.31547387369485613,31.5,Medio
16,0.0,1.0,5,0.0,2023.5,0.9375,0.125,273_164,20.931981981981544,-89.70646439727284,0.05102629033906025,5.1,Bajo
1,0.0,1.0,1,0.0,2020.0,0.0,0.0,273_165,20.931981981981544,-89.7016404726362,0.41707872115160377,41.7,Medio
7,0.0,1.0,2,0.0,2024.142857142857,1.0,0.2857142857142857,273_166,20.931981981981544,-89.69681654799956,0.2837266340146123,28.4,Medio
21,0.0,1.0,7,0.0,2020.7619047619048,0.5714285714285714,0.09523809523809523,273_167,20.931981981981544,-89.69199262336292,0.05459165628220893,5.5,Bajo
9,0.0,1.0,5,0.0,2019.5555555555557,0.4444444444444444,0.0,273_168,20.931981981981544,-89.68716869872628,0.5769731211895742,57.7,Alto
19,0.0,1.0,8,0.0,2016.2631578947369,0.21052631578947367,0.0,273_169,20.931981981981544,-89.68234477408964,0.5392755693642401,53.9,Alto
24,0.0,1.0,11,0.0,2015.125,0.125,0.041666666666666664,273_170,20.931981981981544,-89.677520849453,0.19196259770146634,19.2,Bajo
66,0.0,1.0,12,0.0,2017.3538461538462,0.27692307692307694,0.046153846153846156,273_171,20.931981981981544,-89.67269692481636,0.09816412405468652,9.8,Bajo
58,0.0,1.0,10,0.0,2017.6206896551723,0.3620689655172414,0.034482758620689655,273_172,20.931981981981544,-89.66787300017972,0.2290643825107199,22.9,Bajo
44,0.0,1.0,11,0.0,2016.7727272727273,0.1590909090909091,0.11363636363636363,273_173,20.931981981981544,-89.66304907554309,0.08069884086207256,8.1,Bajo
1,0.0,1.0,1,0.0,2019.0,0.0,0.0,273_174,20.931981981981544,-89.65822515090645,0.4980798268051684,49.8,Medio
16,0.0,1.0,7,0.0,2017.75,0.4375,0.0,273_176,20.931981981981544,-89.64857730163317,0.5621564481818405,56.2,Alto
10,0.0,1.0,4,0.0,2019.8,0.5,0.0,273_177,20.931981981981544,-89.64375337699653,0.5679053721484759,56.8,Alto
1,0.0,1.0,1,0.0,2024.0,1.0,0.0,273_179,20.931981981981544,-89.63410552772325,0.4476832873392588,44.8,Medio
20,0.0,1.0,8,0.0,2017.0,0.25,0.0,273_180,20.931981981981544,-89.62928160308661,0.5203774142439325,52.0,Alto
95,0.0,1.0,11,0.0,2016.957894736842,0.3684210526315789,0.0,273_181,20.931981981981544,-89.62445767844997,0.5124010388492748,51.2,Alto
118,0.0,1.0,12,0.0,2018.2711864406779,0.4152542372881356,0.03389830508474576,273_182,20.931981981981544,-89.61963375381333,0.2079779683113794,20.8,Bajo
80,0.0,1.0,11,0.0,2017.9125,0.475,0.0125,273_183,20.931981981981544,-89.61480982917669,0.30530547293212673,30.5,Medio
102,0.0,1.0,13,0.0,2017.049019607843,0.4117647058823529,0.0392156862745098,273_184,20.931981981981544,-89.60998590454005,0.09130218373404997,9.1,Bajo
24,0.0,1.0,6,0.0,2018.0416666666667,0.3333333333333333,0.0,273_185,20.931981981981544,-89.60516197990341,0.6384034831797495,63.8,Alto
21,0.0,1.0,6,0.0,2016.0,0.2857142857142857,0.0,273_186,20.931981981981544,-89.60033805526677,0.5951389325315596,59.5,Alto
37,0.0,1.0,7,0.0,2016.5945945945946,0.24324324324324326,0.02702702702702703,273_187,20.931981981981544,-89.59551413063014,0.47127681677032635,47.1,Medio
86,0.0,1.0,14,0.0,2019.453488372093,0.4883720930232558,0.023255813953488372,273_188,20.931981981981544,-89.5906902059935,0.29424484658273375,29.4,Medio
43,0.0,1.0,10,0.0,2018.2558139534883,0.5116279069767442,0.0,273_189,20.931981981981544,-89.58586628135686,0.3458710320136674,34.6,Medio
20,0.0,1.0,8,0.0,2020.4,0.55,0.0,273_190,20.931981981981544,-89.58104235672022,0.4259676378935213,42.6,Medio
84,0.0,1.0,11,0.0,2018.2142857142858,0.40476190476190477,0.07142857142857142,273_191,20.931981981981544,-89.57621843208358,0.08680666940096023,8.7,Bajo
90,0.0,1.0,12,0.0,2019.588888888889,0.45555555555555555,0.044444444444444446,273_192,20.931981981981544,-89.57139450744694,0.09733917477649288,9.7,Bajo
105,0.0,1.0,13,0.0,2019.5333333333333,0.5047619047619047,0.01904761904761905,273_193,20.931981981981544,-89.5665705828103,0.33274811286148703,33.3,Medio
58,0.0,1.0,9,0.0,2020.051724137931,0.603448275862069,0.0,273_194,20.931981981981544,-89.56174665817366,0.37494027932028934,37.5,Medio
102,0.0,1.0,11,0.0,2018.921568627451,0.5196078431372549,0.0,273_195,20.931981981981544,-89.55692273353702,0.5825101635622908,58.3,Alto
122,0.0,1.0,13,0.0,2020.1803278688524,0.48360655737704916,0.040983606557377046,273_196,20.931981981981544,-89.55209880890038,0.060030804662145235,6.0,Bajo
36,0.0,1.0,4,0.0,2021.75,0.6388888888888888,0.0,273_197,20.931981981981544,-89.54727488426374,0.47681817337149357,47.7,Medio
34,0.0,1.0,6,0.0,2023.264705882353,0.8529411764705882,0.0,273_198,20.931981981981544,-89.5424509596271,0.3179875422261008,31.8,Medio
23,0.0,1.0,5,0.0,2023.5652173913043,0.9130434782608695,0.0,273_199,20.931981981981544,-89.53762703499046,0.29857749706573156,29.9,Medio
7,0.0,1.0,2,0.0,2017.857142857143,0.2857142857142857,0.0,273_283,20.931981981981544,-89.13241736551277,0.5975846954854473,59.8,Alto
127,0.0,1.0,9,0.0,2016.5118110236222,0.36220472440944884,0.015748031496062992,273_284,20.931981981981544,-89.12759344087613,0.501506305506011,50.2,Alto
211,0.0,1.0,5,0.0,2016.3744075829384,0.33649289099526064,0.0,273_285,20.931981981981544,-89.12276951623949,0.7653885438430613,76.5,Muy alto
45,0.0,1.0,7,0.0,2016.5555555555557,0.24444444444444444,0.0,273_286,20.931981981981544,-89.11794559160285,0.6099719020184583,61.0,Alto
3,0.0,1.0,1,0.0,2016.0,0.0,0.0,273_287,20.931981981981544,-89.11312166696621,0.508850500704553,50.9,Alto
1,0.0,1.0,1,0.0,2024.0,1.0,0.0,273_303,20.931981981981544,-89.03593887277998,0.4476832873392588,44.8,Medio
49,0.0,1.0,9,0.0,2018.8775510204082,0.3877551020408163,0.0,273_304,20.931981981981544,-89.03111494814334,0.5354506244853989,53.5,Alto
81,0.0,1.0,11,0.0,2018.2592592592594,0.3950617283950617,0.0,273_305,20.931981981981544,-89.0262910235067,0.42012628399422075,42.0,Medio
285,0.0,1.0,19,0.0,2016.1157894736841,0.28421052631578947,0.017543859649122806,273_306,20.931981981981544,-89.02146709887006,0.45254957232311627,45.3,Medio
98,0.0,1.0,12,0.0,2016.3265306122448,0.29591836734693877,0.01020408163265306,273_307,20.931981981981544,-89.01664317423342,0.39024850310328774,39.0,Medio
60,0.0,1.0,12,0.0,2017.8833333333334,0.36666666666666664,0.016666666666666666,273_308,20.931981981981544,-89.01181924959678,0.24968380542557067,25.0,Bajo
66,0.0,1.0,10,0.0,2018.621212121212,0.36363636363636365,0.0,273_309,20.931981981981544,-89.00699532496014,0.5788534674552889,57.9,Alto
10,0.0,1.0,5,0.0,2022.1,0.8,0.0,273_310,20.931981981981544,-89.0021714003235,0.4500691528285959,45.0,Medio
1,0.0,1.0,1,0.0,2024.0,1.0,0.0,273_311,20.931981981981544,-88.99734747568687,0.4476832873392588,44.8,Medio
5,0.0,1.0,4,0.0,2022.0,0.6,0.0,274_137,20.936486486486046,-89.8367103624621,0.44371308350931843,44.4,Medio
17,0.0,1.0,7,0.0,2018.1176470588234,0.47058823529411764,0.0,274_138,20.936486486486046,-89.83188643782546,0.5209151674406972,52.1,Alto
19,0.0,1.0,9,0.0,2020.3684210526317,0.5789473684210527,0.0,274_139,20.936486486486046,-89.82706251318882,0.32350642093468285,32.4,Medio
1,0.0,1.0,1,0.0,2024.0,1.0,0.0,274_140,20.936486486486046,-89.82223858855218,0.4476832873392588,44.8,Medio
7,0.0,1.0,4,0.0,2024.0,1.0,0.0,274_163,20.936486486486046,-89.71128832190948,0.6902809114865814,69.0,Alto
8,0.0,1.0,3,0.0,2024.0,1.0,0.0,274_164,20.936486486486046,-89.70646439727284,0.662178741379386,66.2,Alto
7,0.0,1.0,6,0.0,2020.857142857143,0.42857142857142855,0.0,274_166,20.936486486486046,-89.69681654799956,0.4298268345792724,43.0,Medio
10,0.0,1.0,5,0.0,2022.0,0.7,0.1,274_167,20.936486486486046,-89.69199262336292,0.1483964110127536,14.8,Bajo
33,0.0,1.0,8,0.0,2022.939393939394,0.7878787878787878,0.030303030303030304,274_168,20.936486486486046,-89.68716869872628,0.14285188658267176,14.3,Bajo
26,0.0,1.0,8,0.0,2020.7692307692307,0.5384615384615384,0.0,274_169,20.936486486486046,-89.68234477408964,0.36295122095582394,36.3,Medio
20,0.0,1.0,6,0.0,2014.95,0.05,0.0,274_170,20.936486486486046,-89.677520849453,0.5170980218033311,51.7,Alto
47,0.0,1.0,15,0.0,2017.2608695652175,0.30434782608695654,0.06521739130434782,274_171,20.936486486486046,-89.67269692481636,0.049910050698566626,5.0,Bajo
20,0.0,1.0,9,0.0,2018.1,0.45,0.1,274_172,20.936486486486046,-89.66787300017972,0.03530957025757733,3.5,Bajo
9,0.0,1.0,5,0.0,2017.0,0.1111111111111111,0.1111111111111111,274_173,20.936486486486046,-89.66304907554309,0.07879758778177604,7.9,Bajo
18,0.0,1.0,7,0.0,2017.111111111111,0.3333333333333333,0.0,274_176,20.936486486486046,-89.64857730163317,0.5840428131886196,58.4,Alto
76,0.0,1.0,7,0.0,2017.592105263158,0.3815789473684211,0.039473684210526314,274_177,20.936486486486046,-89.64375337699653,0.32581594745633946,32.6,Medio
75,0.0,1.0,12,0.0,2018.64,0.41333333333333333,0.013333333333333334,274_178,20.936486486486046,-89.63892945235989,0.361838185922204,36.2,Medio
89,0.0,1.0,11,0.0,2017.1460674157304,0.3595505617977528,0.011235955056179775,274_179,20.936486486486046,-89.63410552772325,0.39571487455519927,39.6,Medio
91,0.0,1.0,14,0.0,2017.3846153846155,0.38461538461538464,0.03296703296703297,274_180,20.936486486486046,-89.62928160308661,0.1369403908736573,13.7,Bajo
125,0.0,1.0,14,0.0,2017.768,0.416,0.056,274_181,20.936486486486046,-89.62445767844997,0.06698852857757516,6.7,Bajo
136,0.0,1.0,12,0.0,2016.514705882353,0.3088235294117647,0.029411764705882353,274_182,20.936486486486046,-89.61963375381333,0.28463773788922836,28.5,Medio
94,0.0,1.0,13,0.0,2017.063829787234,0.3829787234042553,0.02127659574468085,274_183,20.936486486486046,-89.61480982917669,0.22266043653081885,22.3,Bajo
105,0.0,1.0,12,0.0,2017.4666666666667,0.4095238095238095,0.0,274_184,20.936486486486046,-89.60998590454005,0.5354037329522374,53.5,Alto
92,0.0,1.0,13,0.0,2015.6847826086957,0.15217391304347827,0.010869565217391304,274_185,20.936486486486046,-89.60516197990341,0.27844605674021405,27.8,Medio
47,0.0,1.0,7,0.0,2015.7446808510638,0.2765957446808511,0.02127659574468085,274_186,20.936486486486046,-89.60033805526677,0.4454206732613491,44.5,Medio
47,0.0,1.0,10,0.0,2018.4468085106382,0.48936170212765956,0.0,274_187,20.936486486486046,-89.59551413063014,0.37733090015548226,37.7,Medio
45,0.0,1.0,7,0.0,2016.9777777777779,0.26666666666666666,0.0,274_188,20.936486486486046,-89.5906902059935,0.6198967342222425,62.0,Alto
35,0.0,1.0,9,0.0,2017.057142857143,0.2571428571428571,0.0,274_189,20.936486486486046,-89.58586628135686,0.37114640928503384,37.1,Medio
53,0.0,1.0,10,0.0,2018.7169811320755,0.4339622641509434,0.03773584905660377,274_190,20.936486486486046,-89.58104235672022,0.1255541493629513,12.6,Bajo
78,0.0,1.0,13,0.0,2019.6025641025642,0.48717948717948717,0.05128205128205128,274_191,20.936486486486046,-89.57621843208358,0.023659526721056482,2.4,Bajo
28,0.0,1.0,10,0.0,2019.142857142857,0.4642857142857143,0.0,274_192,20.936486486486046,-89.57139450744694,0.37944979860913125,37.9,Medio
45,0.0,1.0,8,0.0,2019.1333333333334,0.5555555555555556,0.08888888888888889,274_193,20.936486486486046,-89.5665705828103,0.10075694204663398,10.1,Bajo
184,0.0,1.0,16,0.0,2019.5,0.483695652173913,0.010869565217391304,274_194,20.936486486486046,-89.56174665817366,0.541349196727238,54.1,Alto
305,0.0,1.0,15,0.0,2017.4229508196722,0.3377049180327869,0.036065573770491806,274_195,20.936486486486046,-89.55692273353702,0.35333205334446505,35.3,Medio
34,0.0,1.0,7,0.0,2018.7941176470588,0.2647058823529412,0.0,274_196,20.936486486486046,-89.55209880890038,0.6103605939266176,61.0,Alto
7,0.0,1.0,4,0.0,2022.0,0.7142857142857143,0.14285714285714285,274_197,20.936486486486046,-89.54727488426374,0.15843836965997798,15.8,Bajo
3,0.0,1.0,1,0.0,2018.3333333333333,0.0,0.0,274_199,20.936486486486046,-89.53762703499046,0.4664383937931769,46.6,Medio
4,0.0,1.0,2,0.0,2021.0,0.5,0.0,274_200,20.936486486486046,-89.53280311035383,0.436564188214972,43.7,Medio
3,0.0,1.0,3,0.0,2014.6666666666667,0.0,0.0,274_202,20.936486486486046,-89.52315526108055,0.40803233365434405,40.8,Medio
1,0.0,1.0,1,0.0,2010.0,0.0,0.0,274_203,20.936486486486046,-89.51833133644391,0.5691299769903053,56.9,Alto
12,0.0,1.0,2,0.0,2016.1666666666667,0.3333333333333333,0.0,274_283,20.936486486486046,-89.13241736551277,0.6296404951921588,63.0,Alto
118,0.0,1.0,9,0.0,2016.2457627118645,0.2796610169491525,0.0,274_284,20.936486486486046,-89.12759344087613,0.6755404378651129,67.6,Alto
154,0.0,1.0,7,0.0,2016.1948051948052,0.2532467532467532,0.0,274_285,20.936486486486046,-89.12276951623949,0.7348243411890164,73.5,Alto
43,0.0,1.0,5,0.0,2015.046511627907,0.13953488372093023,0.0,274_286,20.936486486486046,-89.11794559160285,0.5950649210519122,59.5,Alto
2,0.0,1.0,2,0.0,2019.0,0.5,0.0,274_301,20.936486486486046,-89.04558672205326,0.5089809820193384,50.9,Alto
8,0.0,1.0,5,0.0,2019.125,0.5,0.0,274_302,20.936486486486046,-89.04076279741662,0.5593590153229977,55.9,Alto
17,0.0,1.0,5,0.0,2020.9411764705883,0.5294117647058824,0.0,274_303,20.936486486486046,-89.03593887277998,0.44860709894527057,44.9,Medio
35,0.0,1.0,9,0.0,2018.4571428571428,0.42857142857142855,0.0,274_304,20.936486486486046,-89.03111494814334,0.45139391628863185,45.1,Medio
87,0.0,1.0,12,0.0,2019.0459770114942,0.4482758620689655,0.011494252873563218,274_305,20.936486486486046,-89.0262910235067,0.3898502251769286,39.0,Medio
88,0.0,1.0,11,0.0,2017.909090909091,0.38636363636363635,0.0,274_306,20.936486486486046,-89.02146709887006,0.48273754127425783,48.3,Medio
93,0.0,1.0,14,0.0,2018.0430107526881,0.41935483870967744,0.010752688172043012,274_307,20.936486486486046,-89.01664317423342,0.4386281137063086,43.9,Medio
63,0.0,1.0,8,0.0,2017.7777777777778,0.3968253968253968,0.0,274_308,20.936486486486046,-89.01181924959678,0.6689629715526957,66.9,Alto
35,0.0,1.0,7,0.0,2017.5142857142857,0.37142857142857144,0.0,274_309,20.936486486486046,-89.00699532496014,0.6093355072463464,60.9,Alto
6,0.0,1.0,3,0.0,2020.6666666666667,0.3333333333333333,0.0,274_310,20.936486486486046,-89.0021714003235,0.4341189785335047,43.4,Medio
2,0.0,1.0,1,0.0,2020.0,0.0,0.0,274_516,20.936486486486046,-88.00844292517581,0.4305314482964118,43.1,Medio
4,0.0,1.0,1,0.0,2023.75,1.0,0.0,275_163,20.94099099099055,-89.71128832190948,0.40957447880725784,41.0,Medio
4,0.0,1.0,3,0.0,2018.0,0.25,0.0,275_165,20.94099099099055,-89.7016404726362,0.537729912920949,53.8,Alto
18,0.0,1.0,9,0.0,2020.0555555555557,0.5555555555555556,0.1111111111111111,275_166,20.94099099099055,-89.69681654799956,0.050532472918380145,5.1,Bajo
9,0.0,1.0,4,0.0,2023.4444444444443,0.8888888888888888,0.0,275_167,20.94099099099055,-89.69199262336292,0.3624114085741025,36.2,Medio
17,0.0,1.0,4,0.0,2021.9411764705883,0.6470588235294118,0.0,275_168,20.94099099099055,-89.68716869872628,0.48101518410521976,48.1,Medio
9,0.0,1.0,3,0.0,2024.0,1.0,0.0,275_169,20.94099099099055,-89.68234477408964,0.6658462178439225,66.6,Alto
18,0.0,1.0,10,0.0,2016.2777777777778,0.16666666666666666,0.05555555555555555,275_173,20.94099099099055,-89.66304907554309,0.08981125917096022,9.0,Bajo
6,0.0,1.0,4,0.0,2016.0,0.0,0.0,275_174,20.94099099099055,-89.65822515090645,0.46788336742358355,46.8,Medio
3,0.0,1.0,3,0.0,2022.3333333333333,0.6666666666666666,0.0,275_175,20.94099099099055,-89.6534012262698,0.4936361845463683,49.4,Medio
32,0.0,1.0,12,0.0,2018.4375,0.375,0.0,275_176,20.94099099099055,-89.64857730163317,0.3270423636618824,32.7,Medio
56,0.0,1.0,10,0.0,2017.9464285714287,0.48214285714285715,0.017857142857142856,275_177,20.94099099099055,-89.64375337699653,0.3021048895197365,30.2,Medio
94,0.0,1.0,12,0.0,2015.6808510638298,0.2765957446808511,0.02127659574468085,275_178,20.94099099099055,-89.63892945235989,0.2550628417804414,25.5,Medio
41,0.0,1.0,6,0.0,2017.6097560975609,0.4146341463414634,0.024390243902439025,275_179,20.94099099099055,-89.63410552772325,0.4712828019698722,47.1,Medio
62,0.0,1.0,12,0.0,2015.6612903225807,0.25806451612903225,0.06451612903225806,275_180,20.94099099099055,-89.62928160308661,0.11569727572420516,11.6,Bajo
78,0.0,1.0,13,0.0,2017.128205128205,0.3974358974358974,0.038461538461538464,275_181,20.94099099099055,-89.62445767844997,0.09168675879769946,9.2,Bajo
81,0.0,1.0,12,0.0,2016.1851851851852,0.2716049382716049,0.0,275_182,20.94099099099055,-89.61963375381333,0.3688706092898011,36.9,Medio
55,0.0,1.0,13,0.0,2016.1454545454546,0.2909090909090909,0.03636363636363636,275_183,20.94099099099055,-89.61480982917669,0.1236691680211219,12.4,Bajo
101,0.0,1.0,11,0.0,2017.881188118812,0.37623762376237624,0.0,275_184,20.94099099099055,-89.60998590454005,0.6232233381477112,62.3,Alto
61,0.0,1.0,11,0.0,2017.8196721311476,0.3770491803278688,0.0,275_185,20.94099099099055,-89.60516197990341,0.4272219599654818,42.7,Medio
75,0.0,1.0,10,0.0,2019.48,0.5333333333333333,0.04,275_186,20.94099099099055,-89.60033805526677,0.15528606924747346,15.5,Bajo
51,0.0,1.0,11,0.0,2019.5294117647059,0.5686274509803921,0.0196078431372549,275_187,20.94099099099055,-89.59551413063014,0.2991196987064886,29.9,Medio
93,0.0,1.0,14,0.0,2018.8924731182797,0.40860215053763443,0.03225806451612903,275_188,20.94099099099055,-89.5906902059935,0.15335359471998056,15.3,Bajo
76,0.0,1.0,12,0.0,2017.5657894736842,0.3157894736842105,0.013157894736842105,275_189,20.94099099099055,-89.58586628135686,0.3334387287279223,33.3,Medio
51,0.0,1.0,12,0.0,2017.4313725490197,0.29411764705882354,0.0196078431372549,275_190,20.94099099099055,-89.58104235672022,0.2631730166416268,26.3,Medio
57,0.0,1.0,11,0.0,2017.8070175438597,0.2982456140350877,0.0,275_191,20.94099099099055,-89.57621843208358,0.43363997745940425,43.4,Medio
44,0.0,1.0,12,0.0,2020.159090909091,0.5681818181818182,0.022727272727272728,275_192,20.94099099099055,-89.57139450744694,0.15861258600747563,15.9,Bajo
64,0.0,1.0,11,0.0,2020.078125,0.546875,0.03125,275_193,20.94099099099055,-89.5665705828103,0.14230894526625354,14.2,Bajo
41,0.0,1.0,9,0.0,2019.8536585365853,0.5121951219512195,0.0,275_194,20.94099099099055,-89.56174665817366,0.3495206960516376,35.0,Medio
78,0.0,1.0,9,0.0,2018.371794871795,0.34615384615384615,0.01282051282051282,275_195,20.94099099099055,-89.55692273353702,0.5176057493173637,51.8,Alto
11,0.0,1.0,6,0.0,2019.909090909091,0.45454545454545453,0.0,275_196,20.94099099099055,-89.55209880890038,0.5268324054150028,52.7,Alto
2,0.0,1.0,2,0.0,2012.0,0.0,0.0,275_197,20.94099099099055,-89.54727488426374,0.4400924781512309,44.0,Medio
5,0.0,1.0,4,0.0,2016.0,0.2,0.0,275_198,20.94099099099055,-89.5424509596271,0.5377642541850303,53.8,Alto
1,0.0,1.0,1,0.0,2023.0,1.0,0.0,275_199,20.94099099099055,-89.53762703499046,0.29332025271786344,29.3,Medio
2,0.0,1.0,1,0.0,2021.5,0.5,0.0,275_283,20.94099099099055,-89.13241736551277,0.4088167189350183,40.9,Medio
1,0.0,1.0,1,0.0,2014.0,0.0,0.0,275_284,20.94099099099055,-89.12759344087613,0.5657158038250323,56.6,Alto
43,0.0,1.0,8,0.0,2017.3720930232557,0.3488372093023256,0.0,275_285,20.94099099099055,-89.12276951623949,0.5607295645189713,56.1,Alto
2,0.0,1.0,1,0.0,2024.0,1.0,0.0,275_303,20.94099099099055,-89.03593887277998,0.4745643861885558,47.5,Medio
6,0.0,1.0,4,0.0,2021.5,0.5,0.0,275_304,20.94099099099055,-89.03111494814334,0.45798171756341893,45.8,Medio
62,0.0,1.0,9,0.0,2020.4516129032259,0.5483870967741935,0.0,275_305,20.94099099099055,-89.0262910235067,0.3883757284188198,38.8,Medio
72,0.0,1.0,9,0.0,2018.0555555555557,0.3194444444444444,0.0,275_306,20.94099099099055,-89.02146709887006,0.612125814223489,61.2,Alto
62,0.0,1.0,7,0.0,2018.3870967741937,0.46774193548387094,0.0,275_307,20.94099099099055,-89.01664317423342,0.6367416920095246,63.7,Alto
32,0.0,1.0,8,0.0,2018.59375,0.40625,0.0,275_308,20.94099099099055,-89.01181924959678,0.5822907962735462,58.2,Alto
9,0.0,1.0,4,0.0,2020.2222222222222,0.5555555555555556,0.0,275_309,20.94099099099055,-89.00699532496014,0.5070175087765997,50.7,Alto
1,0.0,1.0,1,0.0,2020.0,0.0,0.0,275_515,20.94099099099055,-88.01326684981245,0.41707872115160377,41.7,Medio
1,0.0,1.0,1,0.0,2024.0,1.0,0.0,276_152,20.945495495495052,-89.76435149291251,0.4476832873392588,44.8,Medio
1,0.0,1.0,1,0.0,2024.0,1.0,0.0,276_162,20.945495495495052,-89.71611224654612,0.4476832873392588,44.8,Medio
3,0.0,1.0,3,0.0,2022.3333333333333,0.6666666666666666,0.0,276_163,20.945495495495052,-89.71128832190948,0.4936361845463683,49.4,Medio
3,0.0,1.0,2,0.0,2019.0,0.0,0.0,276_164,20.945495495495052,-89.70646439727284,0.36966858597776164,37.0,Medio
3,0.0,1.0,2,0.0,2016.3333333333333,0.0,0.0,276_165,20.945495495495052,-89.7016404726362,0.4277081805088097,42.8,Medio
30,0.0,1.0,7,0.0,2021.9,0.6333333333333333,0.0,276_166,20.945495495495052,-89.69681654799956,0.4074990687350836,40.7,Medio
19,0.0,1.0,9,0.0,2020.578947368421,0.5263157894736842,0.0,276_167,20.945495495495052,-89.69199262336292,0.27492468162860834,27.5,Medio
10,0.0,1.0,7,0.0,2018.5,0.3,0.0,276_168,20.945495495495052,-89.68716869872628,0.5518381340935552,55.2,Alto
7,0.0,1.0,2,0.0,2020.4285714285713,0.42857142857142855,0.0,276_169,20.945495495495052,-89.68234477408964,0.5155578091140203,51.6,Alto
6,0.0,1.0,4,0.0,2019.5,0.6666666666666666,0.16666666666666666,276_173,20.945495495495052,-89.66304907554309,0.129311636813293,12.9,Bajo
31,0.0,1.0,10,0.0,2015.8064516129032,0.25806451612903225,0.03225806451612903,276_174,20.945495495495052,-89.65822515090645,0.26471601406973305,26.5,Medio
29,0.0,1.0,12,0.0,2020.4285714285713,0.5357142857142857,0.0,276_175,20.945495495495052,-89.6534012262698,0.22038664112489234,22.0,Bajo
39,0.0,1.0,8,0.0,2016.7692307692307,0.3333333333333333,0.0,276_176,20.945495495495052,-89.64857730163317,0.577804643301251,57.8,Alto
92,0.0,1.0,12,0.0,2018.3695652173913,0.5,0.0,276_177,20.945495495495052,-89.64375337699653,0.44687955319539563,44.7,Medio
89,0.0,1.0,12,0.0,2017.8426966292134,0.39325842696629215,0.02247191011235955,276_178,20.945495495495052,-89.63892945235989,0.28730461504525245,28.7,Medio
72,0.0,1.0,12,0.0,2016.5,0.3055555555555556,0.0,276_179,20.945495495495052,-89.63410552772325,0.364688585175451,36.5,Medio
113,0.0,1.0,17,0.0,2015.6725663716813,0.25663716814159293,0.035398230088495575,276_180,20.945495495495052,-89.62928160308661,0.13544734178098247,13.5,Bajo
93,0.0,1.0,13,0.0,2016.9139784946237,0.2903225806451613,0.021505376344086023,276_181,20.945495495495052,-89.62445767844997,0.2243589354512104,22.4,Bajo
118,0.0,1.0,13,0.0,2016.635593220339,0.3220338983050847,0.00847457627118644,276_182,20.945495495495052,-89.61963375381333,0.7301529117472654,73.0,Alto
114,0.0,1.0,12,0.0,2017.5526315789473,0.3684210526315789,0.0,276_183,20.945495495495052,-89.61480982917669,0.7306014670637951,73.1,Alto
86,0.0,1.0,10,0.0,2017.453488372093,0.313953488372093,0.0,276_184,20.945495495495052,-89.60998590454005,0.5753922553012089,57.5,Alto
97,0.0,1.0,10,0.0,2017.9690721649486,0.36082474226804123,0.030927835051546393,276_185,20.945495495495052,-89.60516197990341,0.30610483002102723,30.6,Medio
88,0.0,1.0,13,0.0,2017.6818181818182,0.3409090909090909,0.022727272727272728,276_186,20.945495495495052,-89.60033805526677,0.222406396574497,22.2,Bajo
17,0.0,1.0,6,0.0,2016.9411764705883,0.29411764705882354,0.0,276_187,20.945495495495052,-89.59551413063014,0.6021535146543238,60.2,Alto
86,0.0,1.0,12,0.0,2016.9302325581396,0.27906976744186046,0.011627906976744186,276_188,20.945495495495052,-89.5906902059935,0.2898268397671809,29.0,Medio
96,0.0,1.0,13,0.0,2017.2083333333333,0.3125,0.0,276_189,20.945495495495052,-89.58586628135686,0.4659145889485396,46.6,Medio
62,0.0,1.0,12,0.0,2018.225806451613,0.3548387096774194,0.016129032258064516,276_190,20.945495495495052,-89.58104235672022,0.32783403170872705,32.8,Medio
22,0.0,1.0,5,0.0,2019.0,0.5454545454545454,0.0,276_191,20.945495495495052,-89.57621843208358,0.5706967328531913,57.1,Alto
21,0.0,1.0,7,0.0,2016.3809523809523,0.09523809523809523,0.0,276_192,20.945495495495052,-89.57139450744694,0.46600599959661576,46.6,Medio
14,0.0,1.0,9,0.0,2019.7142857142858,0.42857142857142855,0.0,276_193,20.945495495495052,-89.5665705828103,0.41564112290725436,41.6,Medio
