zona_id,lat_centro,lon_centro,total_negocios,empleados_promedio,pct_micro,num_sectores_distintos,pct_sector_informal,año_alta_promedio,pct_recientes_3a,pct_recientes_1a,nuevos_formalizados,alta_formalizacion
278_183,20.954504504504058,-89.61480982917669,84,0.0,1.0,11,0.0,2016.6666666666667,0.2619047619047619,0.011904761904761904,0,0
278_184,20.954504504504058,-89.60998590454005,73,0.0,1.0,10,0.0,2015.6986301369864,0.2191780821917808,0.0,0,0
278_185,20.954504504504058,-89.60516197990341,66,0.0,1.0,12,0.0,2016.1818181818182,0.30303030303030304,0.015151515151515152,0,0
278_186,20.954504504504058,-89.60033805526677,124,0.0,1.0,15,0.0,2017.1774193548388,0.3225806451612903,0.04838709677419355,0,0
278_187,20.954504504504058,-89.59551413063014,71,0.0,1.0,14,0.0,2017.5915492957747,0.36619718309859156,0.014084507042253521,0,0
278_188,20.954504504504058,-89.5906902059935,57,0.0,1.0,13,0.0,2018.017543859649,0.3508771929824561,0.0,0,0
278_189,20.954504504504058,-89.58586628135686,86,0.0,1.0,11,0.0,2016.906976744186,0.3023255813953488,0.011627906976744186,0,0
278_190,20.954504504504058,-89.58104235672022,171,0.0,1.0,12,0.0,2019.157894736842,0.4269005847953216,0.03508771929824561,0,0
278_191,20.954504504504058,-89.57621843208358,68,0.0,1.0,10,0.0,2020.1470588235295,0.5441176470588235,0.029411764705882353,0,0
278_192,20.954504504504058,-89.57139450744694,55,0.0,1.0,13,0.0,2019.581818181818,0.509090909090909,0.01818181818181818,0,0
278_193,20.954504504504058,-89.5665705828103,34,0.0,1.0,7,0.0,2017.7058823529412,0.3235294117647059,0.0,0,0
278_194,20.954504504504058,-89.56174665817366,58,0.0,1.0,9,0.0,2018.8275862068965,0.43103448275862066,0.0,0,0
278_195,20.954504504504058,-89.55692273353702,55,0.0,1.0,8,0.0,2020.5272727272727,0.6545454545454545,0.0,0,0
278_196,20.954504504504058,-89.55209880890038,67,0.0,1.0,7,0.0,2021.6268656716418,0.6716417910447762,0.014925373134328358,0,0
278_197,20.954504504504058,-89.54727488426374,87,0.0,1.0,10,0.0,2021.7011494252874,0.6436781609195402,0.022988505747126436,0,0
278_198,20.954504504504058,-89.5424509596271,10,0.0,1.0,6,0.0,2022.0,0.7,0.0,0,0
279_116,20.95900900900856,-89.93801277983152,11,0.0,1.0,4,0.0,2017.1818181818182,0.2727272727272727,0.09090909090909091,0,0
279_117,20.95900900900856,-89.93318885519489,24,0.0,1.0,9,0.0,2017.0,0.125,0.0,0,0
279_118,20.95900900900856,-89.92836493055825,5,0.0,1.0,2,0.0,2010.8,0.0,0.0,0,0
279_163,20.95900900900856,-89.71128832190948,1,0.0,1.0,1,0.0,2019.0,0.0,0.0,0,0
279_165,20.95900900900856,-89.7016404726362,10,0.0,1.0,3,0.0,2014.1,0.2,0.0,0,0
279_166,20.95900900900856,-89.69681654799956,6,0.0,1.0,2,0.0,2017.1666666666667,0.16666666666666666,0.0,0,0
279_169,20.95900900900856,-89.68234477408964,19,0.0,1.0,8,0.0,2018.6842105263158,0.47368421052631576,0.0,0,0
279_170,20.95900900900856,-89.677520849453,66,0.0,1.0,12,0.0,2017.3939393939395,0.3333333333333333,0.015151515151515152,0,0
279_171,20.95900900900856,-89.67269692481636,69,0.0,1.0,10,0.0,2018.3478260869565,0.37681159420289856,0.0,0,0
279_172,20.95900900900856,-89.66787300017972,90,0.0,1.0,12,0.0,2017.7444444444445,0.34444444444444444,0.022222222222222223,0,0
279_173,20.95900900900856,-89.66304907554309,68,0.0,1.0,13,0.0,2018.2941176470588,0.35294117647058826,0.029411764705882353,0,0
279_174,20.95900900900856,-89.65822515090645,40,0.0,1.0,9,0.0,2016.875,0.325,0.025,0,0
279_175,20.95900900900856,-89.6534012262698,73,0.0,1.0,9,0.0,2016.9315068493152,0.2876712328767123,0.0,0,0
279_176,20.95900900900856,-89.64857730163317,84,0.0,1.0,9,0.0,2016.1904761904761,0.25,0.0,0,0
279_177,20.95900900900856,-89.64375337699653,84,0.0,1.0,14,0.0,2015.452380952381,0.16666666666666666,0.0,0,0
279_178,20.95900900900856,-89.63892945235989,78,0.0,1.0,13,0.0,2017.5384615384614,0.2948717948717949,0.02564102564102564,0,0
279_179,20.95900900900856,-89.63410552772325,83,0.0,1.0,16,0.0,2015.855421686747,0.26506024096385544,0.0,0,0
279_180,20.95900900900856,-89.62928160308661,107,0.0,1.0,15,0.0,2017.3084112149534,0.4205607476635514,0.037383177570093455,0,0
279_181,20.95900900900856,-89.62445767844997,156,0.0,1.0,17,0.0,2016.326923076923,0.30128205128205127,0.038461538461538464,0,0
279_182,20.95900900900856,-89.61963375381333,160,0.0,1.0,15,0.0,2016.58125,0.3125,0.01875,0,0
279_183,20.95900900900856,-89.61480982917669,168,0.0,1.0,14,0.0,2014.5357142857142,0.16666666666666666,0.017857142857142856,0,0
279_184,20.95900900900856,-89.60998590454005,75,0.0,1.0,11,0.0,2016.9466666666667,0.3333333333333333,0.0,0,0
279_185,20.95900900900856,-89.60516197990341,86,0.0,1.0,14,0.0,2015.5,0.2441860465116279,0.023255813953488372,0,0
279_186,20.95900900900856,-89.60033805526677,39,0.0,1.0,11,0.0,2018.3076923076924,0.4358974358974359,0.05128205128205128,0,0
279_187,20.95900900900856,-89.59551413063014,74,0.0,1.0,13,0.0,2016.918918918919,0.28378378378378377,0.02702702702702703,0,0
279_188,20.95900900900856,-89.5906902059935,173,0.0,1.0,20,0.0,2016.9942196531792,0.3063583815028902,0.03468208092485549,0,0
279_189,20.95900900900856,-89.58586628135686,98,0.0,1.0,14,0.0,2017.3673469387754,0.32653061224489793,0.08163265306122448,0,0
279_190,20.95900900900856,-89.58104235672022,100,0.0,1.0,13,0.0,2018.48,0.37,0.07,0,0
279_191,20.95900900900856,-89.57621843208358,66,0.0,1.0,14,0.0,2018.5151515151515,0.42424242424242425,0.015151515151515152,0,0
279_192,20.95900900900856,-89.57139450744694,70,0.0,1.0,10,0.0,2018.3714285714286,0.4857142857142857,0.04285714285714286,0,0
279_193,20.95900900900856,-89.5665705828103,62,0.0,1.0,12,0.0,2017.758064516129,0.41935483870967744,0.03225806451612903,0,0
279_194,20.95900900900856,-89.56174665817366,68,0.0,1.0,10,0.0,2019.6470588235295,0.5588235294117647,0.0,0,0
279_195,20.95900900900856,-89.55692273353702,65,0.0,1.0,8,0.0,2020.0153846153846,0.5384615384615384,0.015384615384615385,0,0
279_196,20.95900900900856,-89.55209880890038,34,0.0,1.0,9,0.0,2022.1470588235295,0.7058823529411765,0.0,0,0
279_197,20.95900900900856,-89.54727488426374,101,0.0,1.0,12,0.0,2022.069306930693,0.693069306930693,0.0,0,0
279_198,20.95900900900856,-89.5424509596271,41,0.0,1.0,9,0.0,2022.4878048780488,0.7560975609756098,0.0,0,0
279_199,20.95900900900856,-89.53762703499046,2,0.0,1.0,2,0.0,2022.0,0.5,0.0,0,0
279_200,20.95900900900856,-89.53280311035383,3,0.0,1.0,2,0.0,2024.0,1.0,0.0,0,0
279_201,20.95900900900856,-89.52797918571719,3,0.0,1.0,3,0.0,2024.0,1.0,0.0,0,0
279_392,20.95900900900856,-88.60660958011908,16,0.0,1.0,4,0.0,2019.625,0.5,0.0,0,0
279_393,20.95900900900856,-88.60178565548244,8,0.0,1.0,4,0.0,2017.25,0.125,0.0,0,0
280_115,20.963513513513064,-89.94283670446816,1,0.0,1.0,1,0.0,2024.0,1.0,0.0,0,0
280_116,20.963513513513064,-89.93801277983152,17,0.0,1.0,8,0.0,2018.8823529411766,0.47058823529411764,0.0,0,0
280_117,20.963513513513064,-89.93318885519489,114,0.0,1.0,14,0.0,2017.2894736842106,0.3508771929824561,0.008771929824561403,0,0
280_118,20.963513513513064,-89.92836493055825,11,0.0,1.0,6,0.0,2017.4545454545455,0.18181818181818182,0.0,0,0
280_166,20.963513513513064,-89.69681654799956,1,0.0,1.0,1,0.0,2019.0,0.0,0.0,0,0
280_167,20.963513513513064,-89.69199262336292,12,0.0,1.0,6,0.0,2019.8333333333333,0.4166666666666667,0.08333333333333333,0,0
280_168,20.963513513513064,-89.68716869872628,5,0.0,1.0,3,0.0,2019.2,0.4,0.0,0,0
280_169,20.963513513513064,-89.68234477408964,21,0.0,1.0,8,0.0,2020.2380952380952,0.42857142857142855,0.0,0,0
280_170,20.963513513513064,-89.677520849453,119,0.0,1.0,11,0.0,2018.7058823529412,0.4117647058823529,0.0,0,0
280_171,20.963513513513064,-89.67269692481636,21,0.0,1.0,5,0.0,2018.095238095238,0.38095238095238093,0.0,0,0
280_172,20.963513513513064,-89.66787300017972,56,0.0,1.0,11,0.0,2018.3035714285713,0.39285714285714285,0.0,0,0
280_173,20.963513513513064,-89.66304907554309,176,0.0,1.0,16,0.0,2016.8863636363637,0.3125,0.022727272727272728,0,0
280_174,20.963513513513064,-89.65822515090645,89,0.0,1.0,11,0.0,2018.4044943820224,0.43820224719101125,0.011235955056179775,0,0
280_175,20.963513513513064,-89.6534012262698,98,0.0,1.0,12,0.0,2018.3265306122448,0.35714285714285715,0.030612244897959183,0,0
280_176,20.963513513513064,-89.64857730163317,168,0.0,1.0,14,0.0,2017.345238095238,0.35119047619047616,0.005952380952380952,0,0
280_177,20.963513513513064,-89.64375337699653,82,0.0,1.0,11,0.0,2015.8292682926829,0.2804878048780488,0.024390243902439025,0,0
280_178,20.963513513513064,-89.63892945235989,94,0.0,1.0,11,0.0,2016.1702127659576,0.32978723404255317,0.0,0,0
280_179,20.963513513513064,-89.63410552772325,79,0.0,1.0,13,0.0,2016.8354430379748,0.26582278481012656,0.012658227848101266,0,0
280_180,20.963513513513064,-89.62928160308661,239,0.0,1.0,15,0.0,2016.0669456066946,0.28870292887029286,0.06694560669456066,0,0
280_181,20.963513513513064,-89.62445767844997,894,0.0,1.0,18,0.0,2016.1398210290827,0.28523489932885904,0.05480984340044743,0,0
280_182,20.963513513513064,-89.61963375381333,2048,0.0,1.0,17,0.0,2017.7269174401563,0.39521250610649733,0.21836834391792867,0,0
280_183,20.963513513513064,-89.61480982917669,219,0.0,1.0,16,0.0,2016.348623853211,0.3165137614678899,0.03211009174311927,0,0
280_184,20.963513513513064,-89.60998590454005,80,0.0,1.0,15,0.0,2016.3,0.275,0.0125,0,0
280_185,20.963513513513064,-89.60516197990341,60,0.0,1.0,12,0.0,2017.15,0.31666666666666665,0.03333333333333333,0,0
280_186,20.963513513513064,-89.60033805526677,62,0.0,1.0,13,0.0,2016.532258064516,0.3225806451612903,0.03225806451612903,0,0
280_187,20.963513513513064,-89.59551413063014,126,0.0,1.0,14,0.0,2016.8968253968253,0.3412698412698413,0.007936507936507936,0,0
280_188,20.963513513513064,-89.5906902059935,129,0.0,1.0,15,0.0,2016.937984496124,0.32558139534883723,0.031007751937984496,0,0
280_189,20.963513513513064,-89.58586628135686,99,0.0,1.0,13,0.0,2017.3737373737374,0.36363636363636365,0.04040404040404041,0,0
280_190,20.963513513513064,-89.58104235672022,109,0.0,1.0,15,0.0,2018.467889908257,0.45871559633027525,0.09174311926605505,0,0
280_191,20.963513513513064,-89.57621843208358,70,0.0,1.0,12,0.0,2018.0285714285715,0.4,0.05714285714285714,0,0
280_192,20.963513513513064,-89.57139450744694,86,0.0,1.0,13,0.0,2019.0232558139535,0.47674418604651164,0.011627906976744186,0,0
280_193,20.963513513513064,-89.5665705828103,57,0.0,1.0,11,0.0,2018.5087719298247,0.38596491228070173,0.03508771929824561,0,0
280_194,20.963513513513064,-89.56174665817366,48,0.0,1.0,10,0.0,2019.1458333333333,0.5,0.020833333333333332,0,0
280_195,20.963513513513064,-89.55692273353702,38,0.0,1.0,11,0.0,2019.6315789473683,0.5789473684210527,0.02631578947368421,0,0
280_196,20.963513513513064,-89.55209880890038,35,0.0,1.0,9,0.0,2021.9142857142858,0.7428571428571429,0.14285714285714285,0,0
280_197,20.963513513513064,-89.54727488426374,113,0.0,1.0,11,0.0,2020.1238938053098,0.48672566371681414,0.017699115044247787,0,0
280_198,20.963513513513064,-89.5424509596271,39,0.0,1.0,7,0.0,2020.6923076923076,0.6410256410256411,0.0,0,0
280_206,20.963513513513064,-89.50385956253399,1,0.0,1.0,1,0.0,2025.0,1.0,1.0,0,0
280_238,20.963513513513064,-89.34949397416153,1,0.0,1.0,1,0.0,2024.0,1.0,0.0,0,0
280_239,20.963513513513064,-89.3446700495249,1,0.0,1.0,1,0.0,2024.0,1.0,0.0,0,0
280_389,20.963513513513064,-88.621081354029,1,0.0,1.0,1,0.0,2010.0,0.0,0.0,0,0
280_390,20.963513513513064,-88.61625742939236,3,0.0,1.0,3,0.0,2014.3333333333333,0.0,0.0,0,0
280_391,20.963513513513064,-88.61143350475572,23,0.0,1.0,5,0.0,2016.2608695652175,0.17391304347826086,0.0,0,0
280_392,20.963513513513064,-88.60660958011908,42,0.0,1.0,10,0.0,2018.357142857143,0.38095238095238093,0.0,0,0
280_393,20.963513513513064,-88.60178565548244,63,0.0,1.0,12,0.0,2017.6825396825398,0.31746031746031744,0.0,0,0
280_394,20.963513513513064,-88.5969617308458,18,0.0,1.0,5,0.0,2021.7777777777778,0.6666666666666666,0.0,0,0
280_395,20.963513513513064,-88.59213780620917,3,0.0,1.0,2,0.0,2020.6666666666667,0.3333333333333333,0.0,0,0
281_115,20.968018018017567,-89.94283670446816,3,0.0,1.0,2,0.0,2019.3333333333333,0.6666666666666666,0.0,0,0
281_116,20.968018018017567,-89.93801277983152,12,0.0,1.0,5,0.0,2017.5833333333333,0.16666666666666666,0.0,0,0
281_117,20.968018018017567,-89.93318885519489,13,0.0,1.0,5,0.0,2015.4615384615386,0.15384615384615385,0.0,0,0
281_118,20.968018018017567,-89.92836493055825,16,0.0,1.0,7,0.0,2018.0,0.375,0.0,0,0
281_164,20.968018018017567,-89.70646439727284,1,0.0,1.0,1,0.0,2010.0,0.0,0.0,0,0
281_165,20.968018018017567,-89.7016404726362,3,0.0,1.0,1,0.0,2015.3333333333333,0.0,0.0,0,0
281_167,20.968018018017567,-89.69199262336292,9,0.0,1.0,3,0.0,2018.4444444444443,0.4444444444444444,0.1111111111111111,0,0
281_168,20.968018018017567,-89.68716869872628,75,0.0,1.0,11,0.0,2018.4666666666667,0.4,0.013333333333333334,0,0
281_169,20.968018018017567,-89.68234477408964,99,0.0,1.0,13,0.0,2019.1616161616162,0.5050505050505051,0.010101010101010102,0,0
281_170,20.968018018017567,-89.677520849453,177,0.0,1.0,13,0.0,2018.6045197740114,0.3785310734463277,0.011299435028248588,0,0
281_171,20.968018018017567,-89.67269692481636,62,0.0,1.0,12,0.0,2018.016129032258,0.3709677419354839,0.0,0,0
281_172,20.968018018017567,-89.66787300017972,46,0.0,1.0,9,0.0,2017.2173913043478,0.41304347826086957,0.0,0,0
281_173,20.968018018017567,-89.66304907554309,99,0.0,1.0,15,0.0,2017.8484848484848,0.32323232323232326,0.010101010101010102,0,0
281_174,20.968018018017567,-89.65822515090645,109,0.0,1.0,13,0.0,2016.467889908257,0.29357798165137616,0.0,0,0
281_175,20.968018018017567,-89.6534012262698,97,0.0,1.0,12,0.0,2017.680412371134,0.4020618556701031,0.010309278350515464,0,0
281_176,20.968018018017567,-89.64857730163317,59,0.0,1.0,10,0.0,2017.2711864406779,0.3050847457627119,0.01694915254237288,0,0
281_177,20.968018018017567,-89.64375337699653,68,0.0,1.0,14,0.0,2016.4558823529412,0.3235294117647059,0.029411764705882353,0,0
281_178,20.968018018017567,-89.63892945235989,54,0.0,1.0,12,0.0,2015.0740740740741,0.16666666666666666,0.0,0,0
281_179,20.968018018017567,-89.63410552772325,55,0.0,1.0,13,0.0,2015.7818181818182,0.23636363636363636,0.01818181818181818,0,0
281_180,20.968018018017567,-89.62928160308661,150,0.0,1.0,15,0.0,2015.1133333333332,0.22,0.02,0,0
281_181,20.968018018017567,-89.62445767844997,580,0.0,1.0,17,0.0,2016.856896551724,0.31724137931034485,0.05344827586206897,0,0
281_182,20.968018018017567,-89.61963375381333,540,0.0,1.0,18,0.0,2018.0666666666666,0.387037037037037,0.05555555555555555,0,0
281_183,20.968018018017567,-89.61480982917669,104,0.0,1.0,17,0.0,2015.951923076923,0.2403846153846154,0.038461538461538464,0,0
281_184,20.968018018017567,-89.60998590454005,93,0.0,1.0,13,0.0,2014.8494623655913,0.16129032258064516,0.043010752688172046,0,0
281_185,20.968018018017567,-89.60516197990341,45,0.0,1.0,12,0.0,2015.8444444444444,0.2,0.0,0,0
281_186,20.968018018017567,-89.60033805526677,58,0.0,1.0,12,0.0,2017.4655172413793,0.3275862068965517,0.017241379310344827,0,0
281_187,20.968018018017567,-89.59551413063014,51,0.0,1.0,12,0.0,2017.313725490196,0.37254901960784315,0.0196078431372549,0,0
281_188,20.968018018017567,-89.5906902059935,66,0.0,1.0,12,0.0,2017.8030303030303,0.3181818181818182,0.09090909090909091,0,0
281_189,20.968018018017567,-89.58586628135686,68,0.0,1.0,12,0.0,2018.735294117647,0.4411764705882353,0.08823529411764706,0,0
281_190,20.968018018017567,-89.58104235672022,98,0.0,1.0,12,0.0,2018.1632653061224,0.41836734693877553,0.061224489795918366,0,0
281_191,20.968018018017567,-89.57621843208358,105,0.0,1.0,10,0.0,2018.3142857142857,0.45714285714285713,0.05714285714285714,0,0
281_192,20.968018018017567,-89.57139450744694,167,0.0,1.0,16,0.0,2018.748502994012,0.47904191616766467,0.041916167664670656,0,0
281_193,20.968018018017567,-89.5665705828103,85,0.0,1.0,11,0.0,2018.105882352941,0.38823529411764707,0.047058823529411764,0,0
281_194,20.968018018017567,-89.56174665817366,88,0.0,1.0,10,0.0,2018.3068181818182,0.375,0.011363636363636364,0,0
281_195,20.968018018017567,-89.55692273353702,60,0.0,1.0,9,0.0,2019.0166666666667,0.4666666666666667,0.0,0,0
281_196,20.968018018017567,-89.55209880890038,12,0.0,1.0,6,0.0,2020.3333333333333,0.5,0.0,0,0
281_197,20.968018018017567,-89.54727488426374,23,0.0,1.0,8,0.0,2022.0434782608695,0.6086956521739131,0.0,0,0
281_198,20.968018018017567,-89.5424509596271,21,0.0,1.0,6,0.0,2022.8095238095239,0.7619047619047619,0.0,0,0
281_201,20.968018018017567,-89.52797918571719,1,0.0,1.0,1,0.0,2024.0,1.0,0.0,0,0
281_218,20.968018018017567,-89.44597246689432,2,0.0,1.0,2,0.0,2012.0,0.0,0.0,0,0
281_219,20.968018018017567,-89.44114854225768,1,0.0,1.0,1,0.0,2019.0,0.0,0.0,0,0
281_237,20.968018018017567,-89.35431789879817,1,0.0,1.0,1,0.0,2024.0,1.0,0.0,0,0
281_391,20.968018018017567,-88.61143350475572,23,0.0,1.0,5,0.0,2018.4782608695652,0.34782608695652173,0.0,0,0
281_392,20.968018018017567,-88.60660958011908,59,0.0,1.0,10,0.0,2016.2203389830509,0.2542372881355932,0.0,0,0
281_393,20.968018018017567,-88.60178565548244,70,0.0,1.0,12,0.0,2017.357142857143,0.32857142857142857,0.014285714285714285,0,0
281_394,20.968018018017567,-88.5969617308458,12,0.0,1.0,6,0.0,2017.75,0.16666666666666666,0.0,0,0
282_118,20.97252252252207,-89.92836493055825,1,0.0,1.0,1,0.0,2024.0,1.0,0.0,0,0
282_119,20.97252252252207,-89.9235410059216,4,0.0,1.0,1,0.0,2023.5,0.75,0.75,0,0
282_167,20.97252252252207,-89.69199262336292,5,0.0,1.0,4,0.0,2019.2,0.4,0.0,0,0
282_168,20.97252252252207,-89.68716869872628,53,0.0,1.0,10,0.0,2019.1132075471698,0.41509433962264153,0.0,0,0
282_169,20.97252252252207,-89.68234477408964,80,0.0,1.0,11,0.0,2019.975,0.55,0.0,0,0
282_170,20.97252252252207,-89.677520849453,100,0.0,1.0,12,0.0,2018.97,0.44,0.02,0,0
282_171,20.97252252252207,-89.67269692481636,85,0.0,1.0,14,0.0,2018.764705882353,0.49411764705882355,0.011764705882352941,0,0
282_172,20.97252252252207,-89.66787300017972,98,0.0,1.0,14,0.0,2018.6530612244899,0.4897959183673469,0.04081632653061224,0,0
282_173,20.97252252252207,-89.66304907554309,111,0.0,1.0,17,0.0,2018.6936936936936,0.44144144144144143,0.036036036036036036,0,0
282_174,20.97252252252207,-89.65822515090645,75,0.0,1.0,12,0.0,2016.0133333333333,0.30666666666666664,0.02666666666666667,0,0
282_175,20.97252252252207,-89.6534012262698,87,0.0,1.0,12,0.0,2017.5747126436781,0.27586206896551724,0.011494252873563218,0,0
282_176,20.97252252252207,-89.64857730163317,77,0.0,1.0,12,0.0,2016.4935064935064,0.2857142857142857,0.0,0,0
282_177,20.97252252252207,-89.64375337699653,64,0.0,1.0,14,0.0,2015.546875,0.265625,0.0,0,0
282_178,20.97252252252207,-89.63892945235989,135,0.0,1.0,14,0.0,2015.1555555555556,0.15555555555555556,0.022222222222222223,0,0
