idEstado,estado,idMunicipio,municipio,ciudad,zona,cp,asentamiento,tipo
31,Yucatán,91,Tinum,NULL,Rural,97756,Xcalakoop,Pueblo
31,Yucatán,91,Tinum,NULL,Rural,97757,Chichen-itza,Pueblo
31,Yucatán,92,Tixcacalcupul,NULL,Rural,97762,"Nuevo Xjabin",Pueblo
31,Yucatán,92,Tixcacalcupul,NULL,Rural,97762,Tixcacalcupul,Pueblo
31,Yucatán,92,Tixcacalcupul,NULL,Rural,97763,Carolina,Pueblo
31,Yucatán,92,Tixcacalcupul,NULL,Rural,97763,Ekpedz,Pueblo
31,Yucatán,92,Tixcacalcupul,NULL,Rural,97763,Mahas,Pueblo
31,Yucatán,92,Tixcacalcupul,NULL,Rural,97763,"Monte Verde",Pueblo
31,Yucatán,92,Tixcacalcupul,NULL,Rural,97763,Nohyaxche,Pueblo
31,Yucatán,92,Tixcacalcupul,NULL,Rural,97763,Poop,Pueblo
31,Yucatán,92,Tixcacalcupul,NULL,Rural,97763,"San José",Pueblo
31,Yucatán,92,Tixcacalcupul,NULL,Rural,97763,Xcauich,Pueblo
31,Yucatán,92,Tixcacalcupul,NULL,Rural,97763,Xtobil,Pueblo
31,Yucatán,93,Tixkokob,NULL,Rural,97470,Tixkokob,Pueblo
31,Yucatán,93,Tixkokob,NULL,Rural,97473,Kankabchen,Pueblo
31,Yucatán,93,Tixkokob,NULL,Rural,97473,"San José",Pueblo
31,Yucatán,93,Tixkokob,NULL,Rural,97474,Ekmul,Pueblo
31,Yucatán,93,Tixkokob,NULL,Rural,97474,Euan,Pueblo
31,Yucatán,93,Tixkokob,NULL,Rural,97474,"Ruinas de Ake",Hacienda
31,Yucatán,93,Tixkokob,NULL,Rural,97475,Hubila,Hacienda
31,Yucatán,93,Tixkokob,NULL,Rural,97476,"San Antonio Millet Peón",Hacienda
31,Yucatán,93,Tixkokob,NULL,Rural,97477,Nolo,Pueblo
31,Yucatán,94,Tixmehuac,NULL,Rural,97950,Tixmehuac,Pueblo
31,Yucatán,94,Tixmehuac,NULL,Rural,97953,Chactun,Pueblo
31,Yucatán,94,Tixmehuac,NULL,Rural,97953,Chican,Pueblo
31,Yucatán,94,Tixmehuac,NULL,Rural,97953,Chuchub,Pueblo
31,Yucatán,94,Tixmehuac,NULL,Rural,97953,Kimbila,Pueblo
31,Yucatán,94,Tixmehuac,NULL,Rural,97953,Muchte,Pueblo
31,Yucatán,94,Tixmehuac,NULL,Rural,97953,"Puhuy Dzutoh",Pueblo
31,Yucatán,94,Tixmehuac,NULL,Rural,97953,Sabacche,Pueblo
31,Yucatán,94,Tixmehuac,NULL,Rural,97953,"U.F. Sisbic",Pueblo
31,Yucatán,94,Tixmehuac,NULL,Rural,97954,Nohbalche,Pueblo
31,Yucatán,94,Tixmehuac,NULL,Rural,97954,Sacchacan,Pueblo
31,Yucatán,95,Tixpéhual,NULL,Rural,97386,Tixpehual,Pueblo
31,Yucatán,95,Tixpéhual,NULL,Rural,97387,Chocho,Hacienda
31,Yucatán,95,Tixpéhual,NULL,Rural,97387,Kilinche,Pueblo
31,Yucatán,95,Tixpéhual,NULL,Rural,97388,Cuca,Pueblo
31,Yucatán,95,Tixpéhual,NULL,Rural,97388,Sahe,Hacienda
31,Yucatán,96,Tizimín,Tizimín,Semiurbano,97700,"Santa Cruz",Colonia
31,Yucatán,96,Tizimín,Tizimín,Semiurbano,97700,"Tizimin Centro",Colonia
31,Yucatán,96,Tizimín,Tizimín,Semiurbano,97702,"8 Calles",Colonia
31,Yucatán,96,Tizimín,Tizimín,Semiurbano,97702,Aviación,Colonia
31,Yucatán,96,Tizimín,Tizimín,Semiurbano,97702,"Benito Juárez",Colonia
31,Yucatán,96,Tizimín,Tizimín,Semiurbano,97702,"Campestre San Francisco",Fraccionamiento
31,Yucatán,96,Tizimín,Tizimín,Urbano,97702,Comichén,Colonia
31,Yucatán,96,Tizimín,Tizimín,Semiurbano,97702,"Cruz Roja",Colonia
31,Yucatán,96,Tizimín,Tizimín,Semiurbano,97702,Fovissste,Fraccionamiento
31,Yucatán,96,Tizimín,Tizimín,Semiurbano,97702,"Jacinto Canek",Colonia
31,Yucatán,96,Tizimín,Tizimín,Semiurbano,97702,"Justo Sierra",Colonia
31,Yucatán,96,Tizimín,Tizimín,Urbano,97702,"Las Palmas",Fraccionamiento
31,Yucatán,96,Tizimín,Tizimín,Semiurbano,97702,"Los Aguacates",Colonia
31,Yucatán,96,Tizimín,Tizimín,Semiurbano,97702,"Los Reyes",Fraccionamiento
31,Yucatán,96,Tizimín,Tizimín,Semiurbano,97702,"Placita de Toros",Colonia
31,Yucatán,96,Tizimín,Tizimín,Urbano,97702,"Residencial Tizimín",Fraccionamiento
31,Yucatán,96,Tizimín,Tizimín,Semiurbano,97702,"San Martin",Colonia
31,Yucatán,96,Tizimín,Tizimín,Semiurbano,97702,"Santa Maria",Colonia
31,Yucatán,96,Tizimín,Tizimín,Semiurbano,97702,"Villas Campestre",Fraccionamiento
31,Yucatán,96,Tizimín,Tizimín,Semiurbano,97702,Viva,Fraccionamiento
31,Yucatán,96,Tizimín,Tizimín,Semiurbano,97702,Zoológico,Colonia
31,Yucatán,96,Tizimín,Tizimín,Semiurbano,97703,"Adolfo Lopez Mateos",Colonia
31,Yucatán,96,Tizimín,Tizimín,Semiurbano,97703,Almendros,Colonia
31,Yucatán,96,Tizimín,Tizimín,Semiurbano,97703,Huayita,Colonia
31,Yucatán,96,Tizimín,Tizimín,Semiurbano,97703,"Lázaro Cárdenas",Colonia
31,Yucatán,96,Tizimín,Tizimín,Semiurbano,97703,"Los Reyes",Colonia
31,Yucatán,96,Tizimín,Tizimín,Semiurbano,97703,"Niños Héroes",Colonia
31,Yucatán,96,Tizimín,Tizimín,Semiurbano,97703,"San Carlos",Colonia
31,Yucatán,96,Tizimín,Tizimín,Semiurbano,97703,"San Jose Nabalam",Colonia
31,Yucatán,96,Tizimín,Tizimín,Semiurbano,97703,"Santo Domingo",Colonia
31,Yucatán,96,Tizimín,Tizimín,Semiurbano,97704,"Residencial Del Parque",Fraccionamiento
31,Yucatán,96,Tizimín,Tizimín,Semiurbano,97704,"Santa Maria de Lima",Colonia
31,Yucatán,96,Tizimín,NULL,Rural,97705,"Chan San Antonio",Pueblo
31,Yucatán,96,Tizimín,NULL,Rural,97705,Kikil,Pueblo
31,Yucatán,96,Tizimín,NULL,Rural,97705,Sucopó,Pueblo
31,Yucatán,96,Tizimín,NULL,Rural,97705,X-Pambihá,Pueblo
31,Yucatán,96,Tizimín,NULL,Rural,97705,"Yokdzonot Meneses",Pueblo
31,Yucatán,96,Tizimín,NULL,Rural,97706,Bondzonot,Pueblo
31,Yucatán,96,Tizimín,NULL,Rural,97706,"Buena Esperanza",Pueblo
31,Yucatán,96,Tizimín,NULL,Rural,97706,Chenkekén,Pueblo
31,Yucatán,96,Tizimín,NULL,Rural,97706,Chunsubul,Pueblo
31,Yucatán,96,Tizimín,NULL,Rural,97706,"Dzadz Palma",Pueblo
31,Yucatán,96,Tizimín,NULL,Rural,97706,Dzonot,Pueblo
31,Yucatán,96,Tizimín,NULL,Rural,97706,"Dzonot Tigre",Pueblo
31,Yucatán,96,Tizimín,NULL,Rural,97706,"Libre Unión",Pueblo
31,Yucatán,96,Tizimín,NULL,Rural,97706,"San Antonio",Pueblo
31,Yucatán,96,Tizimín,NULL,Rural,97706,"San Román",Pueblo
31,Yucatán,96,Tizimín,NULL,Rural,97706,"Santa Clara Dzibalkú",Pueblo
31,Yucatán,96,Tizimín,NULL,Rural,97706,X-Cail,Pueblo
31,Yucatán,96,Tizimín,NULL,Rural,97706,X-Lal,Pueblo
31,Yucatán,96,Tizimín,NULL,Rural,97706,X-Panhatoro,Pueblo
31,Yucatán,96,Tizimín,NULL,Rural,97706,"Xkalax de Dzibalkú",Pueblo
31,Yucatán,96,Tizimín,NULL,Rural,97707,"Benito Juárez",Pueblo
31,Yucatán,96,Tizimín,NULL,Rural,97707,Dolores,Pueblo
31,Yucatán,96,Tizimín,NULL,Rural,97707,"Dzonot Carretero",Pueblo
31,Yucatán,96,Tizimín,NULL,Rural,97707,"El Cuyo",Hacienda
31,Yucatán,96,Tizimín,NULL,Rural,97707,"Emiliano Zapata",Ranchería
31,Yucatán,96,Tizimín,NULL,Rural,97707,"Las Coloradas",Ranchería
31,Yucatán,96,Tizimín,NULL,Rural,97707,Moctezuma,Pueblo
31,Yucatán,96,Tizimín,NULL,Rural,97707,"San Francisco",Pueblo
31,Yucatán,96,Tizimín,NULL,Rural,97707,"San Juan",Pueblo
31,Yucatán,96,Tizimín,NULL,Rural,97707,"Yohactún de Hidalgo",Ranchería
31,Yucatán,96,Tizimín,NULL,Semiurbano,97709,"Santa Rita",Colonia
31,Yucatán,96,Tizimín,NULL,Rural,97710,Buytzuc,Pueblo
31,Yucatán,96,Tizimín,NULL,Rural,97710,Cabichen,Pueblo
31,Yucatán,96,Tizimín,NULL,Rural,97710,"Colonia Yucatán",Pueblo
31,Yucatán,96,Tizimín,NULL,Rural,97710,"Dzonot Aké",Pueblo
31,Yucatán,96,Tizimín,NULL,Rural,97710,"El Ramonal",Pueblo
31,Yucatán,96,Tizimín,NULL,Rural,97710,"Felipe Carrillo Puerto Dos",Pueblo
31,Yucatán,96,Tizimín,NULL,Rural,97710,"La Sierra",Pueblo
31,Yucatán,96,Tizimín,NULL,Rural,97710,"Lázaro Cárdenas",Pueblo
31,Yucatán,96,Tizimín,NULL,Rural,97710,Orizaba,Pueblo
31,Yucatán,96,Tizimín,NULL,Rural,97710,"San Enrique",Pueblo
31,Yucatán,96,Tizimín,NULL,Rural,97710,"San Isidro Chuncopó",Pueblo
31,Yucatán,96,Tizimín,NULL,Rural,97710,"San Luis Tzuctuk",Pueblo
31,Yucatán,96,Tizimín,NULL,Rural,97710,"San Pedro Juárez",Ranchería
31,Yucatán,96,Tizimín,NULL,Rural,97710,Teapa,Pueblo
31,Yucatán,96,Tizimín,NULL,Rural,97710,Yaxchekú,Pueblo
31,Yucatán,96,Tizimín,NULL,Rural,97712,"Santa Rosa Concepción",Ranchería
31,Yucatán,96,Tizimín,NULL,Rural,97713,"Benito Juárez",Pueblo
31,Yucatán,96,Tizimín,NULL,Rural,97713,"Cenote Azul",Pueblo
31,Yucatán,96,Tizimín,NULL,Rural,97713,"La Libertad",Pueblo
31,Yucatán,96,Tizimín,NULL,Rural,97713,Paraíso,Pueblo
31,Yucatán,96,Tizimín,NULL,Rural,97713,"Rancho Grande",Ranchería
31,Yucatán,96,Tizimín,NULL,Rural,97713,Samaria,Pueblo
31,Yucatán,96,Tizimín,NULL,Rural,97713,"San Miguel",Pueblo
31,Yucatán,96,Tizimín,NULL,Rural,97713,"Santa Ana",Pueblo
31,Yucatán,96,Tizimín,NULL,Rural,97713,"Santa Isabel",Pueblo
31,Yucatán,96,Tizimín,NULL,Rural,97713,"Santa Pilar",Pueblo
31,Yucatán,96,Tizimín,NULL,Rural,97713,"Santa Rosa",Pueblo
31,Yucatán,96,Tizimín,NULL,Rural,97714,"Nuevo Mundo",Pueblo
31,Yucatán,96,Tizimín,NULL,Rural,97714,"Nuevo Tekat",Pueblo
31,Yucatán,96,Tizimín,NULL,Rural,97714,"San Pedro Sacboc",Pueblo
31,Yucatán,96,Tizimín,NULL,Rural,97714,"Santa María",Ranchería
31,Yucatán,96,Tizimín,NULL,Rural,97715,"El Limonar",Pueblo
31,Yucatán,96,Tizimín,NULL,Rural,97715,"Francisco Villa",Pueblo
31,Yucatán,96,Tizimín,NULL,Rural,97715,"Luis Rosado Vega",Pueblo
31,Yucatán,96,Tizimín,NULL,Rural,97715,"Manuel Cepeda Peraza",Pueblo
31,Yucatán,96,Tizimín,NULL,Rural,97715,"Nuevo León",Pueblo
31,Yucatán,96,Tizimín,NULL,Rural,97715,"Nuevo Tezoco",Pueblo
31,Yucatán,96,Tizimín,NULL,Rural,97715,"San Arturo",Pueblo
31,Yucatán,96,Tizimín,NULL,Rural,97715,"San Hipólito",Ranchería
31,Yucatán,96,Tizimín,NULL,Rural,97715,"San Juan",Pueblo
31,Yucatán,96,Tizimín,NULL,Rural,97715,"San Pedro Bacab",Pueblo
31,Yucatán,96,Tizimín,NULL,Rural,97715,"Santa Clara",Pueblo
31,Yucatán,96,Tizimín,NULL,Rural,97715,"Santa Elena",Pueblo
31,Yucatán,96,Tizimín,NULL,Rural,97715,"Tres Marias",Pueblo
31,Yucatán,96,Tizimín,NULL,Rural,97716,"Adolfo López Mateos",Pueblo
31,Yucatán,96,Tizimín,NULL,Rural,97716,"Chan Tres Reyes",Pueblo
31,Yucatán,96,Tizimín,NULL,Rural,97716,"El Edén",Ranchería
31,Yucatán,96,Tizimín,NULL,Rural,97716,"Felipe Carrillo Puerto Número Uno",Pueblo
31,Yucatán,96,Tizimín,NULL,Rural,97716,"La Esperanza",Pueblo
31,Yucatán,96,Tizimín,NULL,Rural,97716,Papoinah,Pueblo
31,Yucatán,96,Tizimín,NULL,Rural,97716,Quintana,Pueblo
31,Yucatán,96,Tizimín,NULL,Rural,97716,"San Isidro",Pueblo
31,Yucatán,96,Tizimín,NULL,Rural,97716,"San Isidro",Ranchería
31,Yucatán,96,Tizimín,NULL,Rural,97716,"San José Montecristo",Pueblo
31,Yucatán,96,Tizimín,NULL,Rural,97716,"San Manuel",Ranchería
31,Yucatán,96,Tizimín,NULL,Rural,97716,"Santa Rosa",Pueblo
31,Yucatán,96,Tizimín,NULL,Rural,97717,Altamirano,Pueblo
31,Yucatán,96,Tizimín,NULL,Rural,97717,"Chan Cenote",Pueblo
31,Yucatán,96,Tizimín,NULL,Rural,97717,"Dzonot Mezo",Pueblo
31,Yucatán,96,Tizimín,NULL,Rural,97717,"San Isidro",Pueblo
31,Yucatán,96,Tizimín,NULL,Rural,97717,"San Lorenzo",Pueblo
31,Yucatán,96,Tizimín,NULL,Rural,97717,Tixcancal,Pueblo
31,Yucatán,96,Tizimín,NULL,Rural,97717,Trascorral,Pueblo
31,Yucatán,96,Tizimín,NULL,Rural,97717,"U.G. Chiquila",Pueblo
31,Yucatán,97,Tunkás,NULL,Rural,97650,Tunkas,Estación
31,Yucatán,97,Tunkás,NULL,Rural,97653,Chabak,Pueblo
31,Yucatán,97,Tunkás,NULL,Rural,97653,"Corredor Ganadero",Ejido
31,Yucatán,97,Tunkás,NULL,Rural,97653,Pabihoc,Pueblo
31,Yucatán,97,Tunkás,NULL,Rural,97653,Puhila,Pueblo
31,Yucatán,97,Tunkás,NULL,Rural,97653,"San José Pibtuch",Ranchería
31,Yucatán,97,Tunkás,NULL,Rural,97654,"Chakan Ebula",Pueblo
31,Yucatán,97,Tunkás,NULL,Rural,97654,Dzotzil,Pueblo
31,Yucatán,97,Tunkás,NULL,Rural,97654,Kankabchen,Pueblo
31,Yucatán,97,Tunkás,NULL,Rural,97654,Mactun,Pueblo
31,Yucatán,97,Tunkás,NULL,Rural,97654,"Nicte Ha",Pueblo
31,Yucatán,97,Tunkás,NULL,Rural,97654,"Noc Ac",Pueblo
31,Yucatán,97,Tunkás,NULL,Rural,97654,Onichen,Pueblo
31,Yucatán,97,Tunkás,NULL,Rural,97654,"San Antonio Chuc",Pueblo
31,Yucatán,97,Tunkás,NULL,Rural,97654,"San Román",Pueblo
31,Yucatán,97,Tunkás,NULL,Rural,97654,"Santa Rosa",Pueblo
31,Yucatán,97,Tunkás,NULL,Rural,97654,Yaxha,Pueblo
31,Yucatán,98,Tzucacab,NULL,Urbano,97960,"México Primero",Colonia
31,Yucatán,98,Tzucacab,NULL,Urbano,97960,"Tzucacab Centro",Colonia
31,Yucatán,98,Tzucacab,NULL,Rural,97963,Dzi,Pueblo
31,Yucatán,98,Tzucacab,NULL,Rural,97963,Ekbalam,Ranchería
31,Yucatán,98,Tzucacab,NULL,Rural,97963,Kakalnah,Pueblo
31,Yucatán,98,Tzucacab,NULL,Rural,97963,Solidaridad,Pueblo
31,Yucatán,98,Tzucacab,NULL,Rural,97964,Bichcopo,Pueblo
31,Yucatán,98,Tzucacab,NULL,Rural,97964,Hobonil,Pueblo
31,Yucatán,98,Tzucacab,NULL,Rural,97964,Noh-bec,Pueblo
31,Yucatán,98,Tzucacab,NULL,Rural,97964,Polhuaczil,Pueblo
31,Yucatán,98,Tzucacab,NULL,Rural,97964,Sacbecan,Pueblo
31,Yucatán,98,Tzucacab,NULL,Rural,97965,Ayim,Pueblo
31,Yucatán,98,Tzucacab,NULL,Rural,97965,"Blanca Flor",Pueblo
31,Yucatán,98,Tzucacab,NULL,Rural,97965,Corral,Pueblo
31,Yucatán,98,Tzucacab,NULL,Rural,97965,"El Escondido",Pueblo
31,Yucatán,98,Tzucacab,NULL,Rural,97965,"Sudzal Chico",Pueblo
31,Yucatán,98,Tzucacab,NULL,Rural,97965,"Tigre Grande",Pueblo
31,Yucatán,98,Tzucacab,NULL,Rural,97966,Esperanza,Pueblo
31,Yucatán,98,Tzucacab,NULL,Rural,97966,Pisteakal,Pueblo
31,Yucatán,98,Tzucacab,NULL,Rural,97966,Sacpukenha,Pueblo
31,Yucatán,98,Tzucacab,NULL,Rural,97966,"San Isidro",Pueblo
31,Yucatán,98,Tzucacab,NULL,Rural,97967,"Alfonso Caso",Pueblo
31,Yucatán,98,Tzucacab,NULL,Rural,97967,"Emiliano Zapata",Pueblo
31,Yucatán,98,Tzucacab,NULL,Rural,97967,Kaxaytuk,Pueblo
31,Yucatán,98,Tzucacab,NULL,Rural,97967,"Lázaro Cárdenas",Pueblo
31,Yucatán,98,Tzucacab,NULL,Rural,97967,Thul,Pueblo
31,Yucatán,98,Tzucacab,NULL,Rural,97969,Catmis,Ingenio
31,Yucatán,99,Uayma,NULL,Rural,97796,Uayma,Pueblo
31,Yucatán,99,Uayma,NULL,Rural,97798,"Santa María",Pueblo
31,Yucatán,100,Ucú,NULL,Urbano,97357,"San Juan",Colonia
31,Yucatán,100,Ucú,NULL,Rural,97357,Ucu,Pueblo
31,Yucatán,100,Ucú,NULL,Rural,97357,"Yaxche de Peón",Hacienda
31,Yucatán,101,Umán,NULL,Urbano,97390,"Acim I",Fraccionamiento
31,Yucatán,101,Umán,NULL,Urbano,97390,"Acim II",Fraccionamiento
31,Yucatán,101,Umán,NULL,Semiurbano,97390,"Bosques de Uman",Fraccionamiento
31,Yucatán,101,Umán,NULL,Urbano,97390,"Brisas de Umán",Fraccionamiento
31,Yucatán,101,Umán,NULL,Urbano,97390,"Camino Real",Fraccionamiento
31,Yucatán,101,Umán,NULL,Semiurbano,97390,Candelaria,Colonia
31,Yucatán,101,Umán,NULL,Semiurbano,97390,Ceibo,Colonia
31,Yucatán,101,Umán,NULL,Urbano,97390,"Centro Umán",Colonia
31,Yucatán,101,Umán,NULL,Semiurbano,97390,"Cepeda Peraza",Colonia
31,Yucatán,101,Umán,NULL,Semiurbano,97390,"Ciudad Industrial",Ampliación
31,Yucatán,101,Umán,NULL,Rural,97390,Dubical,Colonia
31,Yucatán,101,Umán,NULL,Urbano,97390,"El Oasis",Fraccionamiento
31,Yucatán,101,Umán,NULL,Semiurbano,97390,Guadalupe,Colonia
31,Yucatán,101,Umán,NULL,Urbano,97390,"Jardines de Umán",Colonia
31,Yucatán,101,Umán,NULL,Urbano,97390,"Las Perlas de Umán",Fraccionamiento
31,Yucatán,101,Umán,NULL,Urbano,97390,"Los Arcos II",Fraccionamiento
31,Yucatán,101,Umán,NULL,Semiurbano,97390,Mejorada,Colonia
31,Yucatán,101,Umán,NULL,Semiurbano,97390,"Miguel Hidalgo",Colonia
31,Yucatán,101,Umán,NULL,Urbano,97390,"San Carlos Umán",Colonia
31,Yucatán,101,Umán,NULL,Rural,97390,"San Cosme",Colonia
31,Yucatán,101,Umán,NULL,Semiurbano,97390,"San Francisco",Colonia
31,Yucatán,101,Umán,NULL,Semiurbano,97390,"San Lázaro",Colonia
31,Yucatán,101,Umán,NULL,Semiurbano,97390,"San Lorenzo",Fraccionamiento
31,Yucatán,101,Umán,NULL,Rural,97390,"San Salvador",Colonia
31,Yucatán,101,Umán,NULL,Semiurbano,97390,"Santa Elena",Colonia
31,Yucatán,101,Umán,NULL,Semiurbano,97390,Santana,Colonia
31,Yucatán,101,Umán,NULL,Rural,97390,Soledad,Colonia
31,Yucatán,101,Umán,NULL,Rural,97392,Itzincab,Fraccionamiento
31,Yucatán,101,Umán,NULL,Urbano,97392,"Piedra de Agua",Fraccionamiento
31,Yucatán,101,Umán,NULL,Rural,97393,Dzibikak,Pueblo
31,Yucatán,101,Umán,NULL,Rural,97393,Oxcum,Pueblo
31,Yucatán,101,Umán,NULL,Rural,97394,Petecbiltun,Pueblo
31,Yucatán,101,Umán,NULL,Rural,97394,Tebec,Pueblo
31,Yucatán,101,Umán,NULL,Rural,97394,Ticimul,Pueblo
31,Yucatán,101,Umán,NULL,Rural,97394,Xtepen,Pueblo
31,Yucatán,101,Umán,NULL,Rural,97395,Hotzuc,Pueblo
31,Yucatán,101,Umán,NULL,Rural,97396,Dzich,Pueblo
31,Yucatán,101,Umán,NULL,Rural,97396,Sahcaba,Pueblo
31,Yucatán,101,Umán,NULL,Rural,97396,Sambula,Pueblo
31,Yucatán,101,Umán,NULL,Rural,97396,"San Antonio Mulix",Pueblo
31,Yucatán,101,Umán,NULL,Rural,97396,Xtohil,Pueblo
31,Yucatán,101,Umán,NULL,Rural,97396,Yaxcopoil,Hacienda
31,Yucatán,101,Umán,NULL,Rural,97397,Bolon,Pueblo
31,Yucatán,101,Umán,NULL,Rural,97397,Oxholon,Pueblo
31,Yucatán,101,Umán,NULL,Rural,97397,Poxila,Pueblo
31,Yucatán,101,Umán,NULL,Rural,97397,"San Antonio Chun",Pueblo
31,Yucatán,102,Valladolid,Valladolid,Semiurbano,97780,"Valladolid Centro",Colonia
31,Yucatán,102,Valladolid,Valladolid,Semiurbano,97782,Candelaria,Colonia
31,Yucatán,102,Valladolid,Valladolid,Semiurbano,97782,"Cervera Pacheco",Colonia
31,Yucatán,102,Valladolid,Valladolid,Semiurbano,97782,"Fernando Novelo",Colonia
31,Yucatán,102,Valladolid,Valladolid,Semiurbano,97782,"Flor Campestre",Colonia
31,Yucatán,102,Valladolid,Valladolid,Semiurbano,97782,"Jardines Del Oriente",Fraccionamiento
31,Yucatán,102,Valladolid,Valladolid,Urbano,97782,"Las Palmas",Fraccionamiento
31,Yucatán,102,Valladolid,Valladolid,Semiurbano,97782,Lol-beh,Fraccionamiento
31,Yucatán,102,Valladolid,Valladolid,Urbano,97782,"Los Cipreses",Fraccionamiento
31,Yucatán,102,Valladolid,Valladolid,Semiurbano,97782,"Maximiliano R Bonilla",Fraccionamiento
31,Yucatán,102,Valladolid,Valladolid,Semiurbano,97782,Militar,Colonia
31,Yucatán,102,Valladolid,Valladolid,Urbano,97782,Orquídeas,Fraccionamiento
31,Yucatán,102,Valladolid,Valladolid,Semiurbano,97782,"Residencial Campestre",Colonia
31,Yucatán,102,Valladolid,Valladolid,Rural,97782,"San Isidro",Fraccionamiento
31,Yucatán,102,Valladolid,Valladolid,Semiurbano,97782,"Santa Ana",Fraccionamiento
31,Yucatán,102,Valladolid,Valladolid,Semiurbano,97782,"Santa Ana",Colonia
31,Yucatán,102,Valladolid,Valladolid,Semiurbano,97782,"Santa Cruz",Fraccionamiento
31,Yucatán,102,Valladolid,Valladolid,Semiurbano,97782,"Santa Lucia",Colonia
31,Yucatán,102,Valladolid,Valladolid,Semiurbano,97783,"Leonardo R A",Colonia
31,Yucatán,102,Valladolid,Valladolid,Semiurbano,97783,Militar,"Unidad habitacional"
31,Yucatán,102,Valladolid,Valladolid,Semiurbano,97783,Oaxaqueña,Colonia
31,Yucatán,102,Valladolid,Valladolid,Semiurbano,97783,Sacyabil,Fraccionamiento
31,Yucatán,102,Valladolid,Valladolid,Semiurbano,97783,"San Antonio",Colonia
31,Yucatán,102,Valladolid,Valladolid,Semiurbano,97783,"San Francisco",Colonia
31,Yucatán,102,Valladolid,Valladolid,Semiurbano,97783,"San Juan",Colonia
31,Yucatán,102,Valladolid,Valladolid,Semiurbano,97783,"San Vicente",Colonia
31,Yucatán,102,Valladolid,Valladolid,Semiurbano,97783,Santana,Colonia
31,Yucatán,102,Valladolid,Valladolid,Semiurbano,97783,"Unidad Habitacional",Fraccionamiento
31,Yucatán,102,Valladolid,Valladolid,Semiurbano,97783,Xlapac,Colonia
31,Yucatán,102,Valladolid,Valladolid,Semiurbano,97784,Bacalar,Colonia
31,Yucatán,102,Valladolid,Valladolid,Semiurbano,97784,Capules,Fraccionamiento
31,Yucatán,102,Valladolid,Valladolid,Semiurbano,97784,Colonos,Fraccionamiento
31,Yucatán,102,Valladolid,Valladolid,Semiurbano,97784,"Cruz Verde",Colonia
31,Yucatán,102,Valladolid,Valladolid,Semiurbano,97784,"Emiliano Zapata",Colonia
31,Yucatán,102,Valladolid,Valladolid,Semiurbano,97784,Flamboyanes,Fraccionamiento
31,Yucatán,102,Valladolid,Valladolid,Semiurbano,97784,"Puesta Del Sol",Fraccionamiento
31,Yucatán,102,Valladolid,Valladolid,Urbano,97784,"Residencial del Bosque",Fraccionamiento
31,Yucatán,102,Valladolid,Valladolid,Semiurbano,97784,"San Carlos",Colonia
31,Yucatán,102,Valladolid,Valladolid,Semiurbano,97784,Sisal,Colonia
31,Yucatán,102,Valladolid,Valladolid,Semiurbano,97784,Xcorazon,Fraccionamiento
31,Yucatán,102,Valladolid,NULL,Rural,97785,Batun,Pueblo
31,Yucatán,102,Valladolid,NULL,Rural,97785,Kampepén,Pueblo
31,Yucatán,102,Valladolid,NULL,Rural,97785,Kanxoc,Ranchería
31,Yucatán,102,Valladolid,NULL,Rural,97785,Xocen,Pueblo
31,Yucatán,102,Valladolid,NULL,Rural,97786,Dzoc,Pueblo
31,Yucatán,102,Valladolid,NULL,Rural,97786,"Sidra Kin",Pueblo
31,Yucatán,102,Valladolid,NULL,Rural,97786,Timas,Pueblo
31,Yucatán,102,Valladolid,NULL,Rural,97787,Chamul,Pueblo
31,Yucatán,102,Valladolid,NULL,Rural,97787,Dzitox,Pueblo
31,Yucatán,102,Valladolid,NULL,Rural,97787,Kinich,Pueblo
31,Yucatán,102,Valladolid,NULL,Rural,97787,Nohsuytun,Pueblo
31,Yucatán,102,Valladolid,NULL,Rural,97787,"San Silverio",Pueblo
31,Yucatán,102,Valladolid,NULL,Rural,97787,"Santa Cruz",Pueblo
31,Yucatán,102,Valladolid,NULL,Rural,97787,Villahermosa,Pueblo
31,Yucatán,102,Valladolid,NULL,Rural,97787,Xcatic,Pueblo
31,Yucatán,102,Valladolid,NULL,Rural,97787,Xuilib,Pueblo
31,Yucatán,102,Valladolid,NULL,Rural,97787,Yaxche,Pueblo
31,Yucatán,102,Valladolid,NULL,Rural,97790,Pixoy,Ranchería
31,Yucatán,102,Valladolid,NULL,Rural,97790,Popola,Ranchería
31,Yucatán,102,Valladolid,NULL,Rural,97793,Chauyudzonot,Pueblo
31,Yucatán,102,Valladolid,NULL,Rural,97793,"Dzodzil Chen",Pueblo
31,Yucatán,102,Valladolid,NULL,Rural,97793,Tahmuy,Pueblo
31,Yucatán,102,Valladolid,NULL,Rural,97793,Tepakan,Pueblo
31,Yucatán,102,Valladolid,NULL,Rural,97793,Tesoco,Pueblo
31,Yucatán,102,Valladolid,NULL,Rural,97793,Ticuch,Pueblo
31,Yucatán,102,Valladolid,NULL,Rural,97793,Yunchen,Pueblo
31,Yucatán,102,Valladolid,NULL,Rural,97794,Chiople,Pueblo
31,Yucatán,102,Valladolid,NULL,Rural,97794,"San Andres Bac",Pueblo
31,Yucatán,102,Valladolid,NULL,Rural,97794,Yalcoba,Pueblo
31,Yucatán,102,Valladolid,NULL,Rural,97795,"Cenote Keken",Pueblo
